Price,Close,High,Low,Open,Volume
Ticker,CHYM,CHYM,CHYM,CHYM,CHYM
Date,,,,,
2025-08-21,26.18000030517578,26.924999237060547,26.100000381469727,26.5,1632200
2025-08-22,27.719999313354492,28.0,26.09000015258789,26.149999618530273,2735500
2025-08-25,26.8700008392334,27.902999877929688,26.799999237060547,27.719999313354492,1886000
2025-08-26,27.1200008392334,27.56999969482422,26.899999618530273,26.90999984741211,1246300
2025-08-27,26.219999313354492,27.1200008392334,26.200000762939453,27.1200008392334,1522300
2025-08-28,26.56999969482422,27.1200008392334,26.40999984741211,26.520000457763672,1927900
2025-08-29,26.40999984741211,26.649999618530273,25.950000762939453,26.649999618530273,1370600
2025-09-02,24.719999313354492,26.0,24.530000686645508,25.969999313354492,3239200
2025-09-03,24.309999465942383,25.0,24.110000610351562,24.799999237060547,1907400
2025-09-04,24.639999389648438,24.674999237060547,23.5,24.309999465942383,2261200
2025-09-05,24.34000015258789,25.1299991607666,23.6299991607666,24.7549991607666,3263800
2025-09-08,24.440000534057617,24.6299991607666,23.610000610351562,24.489999771118164,3054200
2025-09-09,24.299999237060547,24.72100067138672,23.8700008392334,24.670000076293945,2253400
2025-09-10,23.260000228881836,24.25,22.1299991607666,24.25,5869800
2025-09-11,23.940000534057617,23.989999771118164,22.90999984741211,23.149999618530273,3155600
2025-09-12,23.65999984741211,24.09000015258789,23.420000076293945,23.780000686645508,2824400
2025-09-15,23.239999771118164,23.719999313354492,23.010000228881836,23.709999084472656,3063500
2025-09-16,22.989999771118164,23.440000534057617,22.729999542236328,23.040000915527344,3797600
2025-09-17,23.549999237060547,24.139999389648438,23.030000686645508,23.1200008392334,3244500
2025-09-18,23.34000015258789,24.149999618530273,23.309999465942383,23.989999771118164,2325600
2025-09-19,23.75,24.229000091552734,23.450000762939453,23.75,5389400
2025-09-22,25.040000915527344,25.940000534057617,23.760000228881836,23.760000228881836,4668700
2025-09-23,23.860000610351562,25.940000534057617,23.850000381469727,25.399999618530273,3324000
2025-09-24,23.049999237060547,23.989999771118164,23.030000686645508,23.809999465942383,2379600
2025-09-25,21.559999465942383,22.75,21.5,22.448999404907227,3422200
2025-09-26,21.239999771118164,21.559999465942383,20.920000076293945,21.545000076293945,3116900
2025-09-29,20.799999237060547,21.309999465942383,20.55500030517578,21.25,2886800
2025-09-30,20.170000076293945,21.40999984741211,19.940000534057617,20.950000762939453,3720400
2025-10-01,20.0,20.489999771118164,19.851999282836914,20.049999237060547,2749500
2025-10-02,20.989999771118164,21.030000686645508,20.09000015258789,20.149999618530273,2911400
2025-10-03,20.8700008392334,22.0,20.860000610351562,21.200000762939453,3453300
2025-10-06,21.049999237060547,21.549999237060547,20.520000457763672,20.959999084472656,2483200
2025-10-07,20.799999237060547,21.25,20.34000015258789,21.229999542236328,2555200
2025-10-08,21.350000381469727,21.399999618530273,20.149999618530273,20.809999465942383,2242800
2025-10-09,21.274999618530273,21.690000534057617,20.954999923706055,21.350000381469727,1947200
2025-10-10,19.56999969482422,21.48900032043457,19.540000915527344,21.3799991607666,2302400
2025-10-13,19.40999984741211,19.899999618530273,19.260000228881836,19.899999618530273,2054000
2025-10-14,20.360000610351562,20.639999389648438,18.770000457763672,19.260000228881836,2930000
2025-10-15,19.520000457763672,20.459999084472656,19.44499969482422,20.450000762939453,2509400
2025-10-16,17.540000915527344,19.579999923706055,17.5,19.520000457763672,4278700
2025-10-17,17.100000381469727,17.469999313354492,17.0,17.309999465942383,3155100
2025-10-20,18.290000915527344,18.3799991607666,17.499000549316406,17.610000610351562,2868300
2025-10-21,18.40999984741211,18.959999084472656,18.01099967956543,18.200000762939453,2586500
2025-10-22,17.6200008392334,18.299999237060547,17.25,18.299999237060547,2337400
2025-10-23,18.18000030517578,18.469999313354492,17.579999923706055,17.709999084472656,1576300
2025-10-24,18.850000381469727,18.920000076293945,18.34000015258789,18.829999923706055,2736100
2025-10-27,18.90999984741211,19.200000762939453,18.74799919128418,19.06999969482422,2444500
2025-10-28,18.520000457763672,19.190000534057617,18.469999313354492,19.0,1674000
2025-10-29,17.860000610351562,18.25,17.579999923706055,18.200000762939453,2759500
2025-10-30,17.049999237060547,17.780000686645508,17.030000686645508,17.610000610351562,3590300
2025-10-31,17.170000076293945,17.399999618530273,16.739999771118164,17.110000610351562,3617700
2025-11-03,17.844999313354492,17.989999771118164,16.170000076293945,16.940000534057617,4445100
2025-11-04,17.799999237060547,18.014999389648438,17.139999389648438,17.459999084472656,4397700
2025-11-05,19.1200008392334,19.610000610351562,17.704999923706055,18.40999984741211,8263300
2025-11-06,18.09000015258789,19.0,17.610000610351562,18.760000228881836,11343500
2025-11-07,20.34000015258789,20.670000076293945,17.489999771118164,17.8700008392334,12987900
2025-11-10,21.260000228881836,21.350000381469727,19.989999771118164,20.56999969482422,6007400
2025-11-11,20.389999389648438,21.18000030517578,19.889999389648438,21.0,4904700
2025-11-12,20.200000762939453,21.05900001525879,19.950000762939453,20.510000228881836,4543900
2025-11-13,19.190000534057617,19.850000381469727,18.940000534057617,19.84000015258789,5018800
2025-11-14,18.899999618530273,19.100000381469727,18.15999984741211,18.489999771118164,5165600
2025-11-17,18.450000762939453,18.75,18.06999969482422,18.719999313354492,4719300
2025-11-18,18.940000534057617,19.280000686645508,17.889999389648438,18.1299991607666,3698000
2025-11-19,18.43000030517578,19.010000228881836,18.219999313354492,18.90999984741211,2835500
2025-11-20,17.950000762939453,19.15999984741211,17.850000381469727,18.799999237060547,4252700
2025-11-21,18.459999084472656,18.700000762939453,17.665000915527344,17.889999389648438,4483100
2025-11-24,19.479999542236328,19.510000228881836,18.170000076293945,18.469999313354492,3482400
2025-11-25,19.639999389648438,19.850000381469727,19.350000381469727,19.540000915527344,3132200
2025-11-26,20.170000076293945,20.520000457763672,19.40999984741211,19.510000228881836,2218900
2025-11-28,21.1299991607666,21.479999542236328,20.06999969482422,20.200000762939453,1937100
2025-12-01,21.950000762939453,22.739999771118164,21.579999923706055,21.770000457763672,5502700
2025-12-02,21.889999389648438,22.770000457763672,21.309999465942383,21.75,2958100
2025-12-03,22.530000686645508,22.690000534057617,21.229999542236328,21.729999542236328,2600400
2025-12-04,23.770000457763672,23.81999969482422,22.46500015258789,22.530000686645508,3776400
2025-12-05,24.1200008392334,24.55500030517578,23.56999969482422,23.770000457763672,4478400
2025-12-08,23.920000076293945,24.239999771118164,23.56800079345703,24.040000915527344,5388000
2025-12-09,24.290000915527344,24.46500015258789,23.469999313354492,23.8700008392334,3950800
2025-12-10,26.5,26.59000015258789,23.969999313354492,24.1200008392334,5929700
2025-12-11,27.489999771118164,27.889999389648438,26.113000869750977,26.229999542236328,6500100
2025-12-12,26.190000534057617,27.415000915527344,25.940000534057617,27.219999313354492,5609600
2025-12-15,24.6200008392334,26.628000259399414,24.25,26.149999618530273,5413500
2025-12-16,25.270000457763672,25.450000762939453,24.31999969482422,24.31999969482422,3246000
2025-12-17,24.700000762939453,25.850000381469727,24.360000610351562,25.100000381469727,3604400
2025-12-18,25.34000015258789,25.90999984741211,24.952999114990234,25.239999771118164,3005900
2025-12-19,25.770000457763672,25.989999771118164,25.19499969482422,25.34000015258789,3472400
2025-12-22,26.790000915527344,26.920000076293945,25.850000381469727,26.0,4004400
2025-12-23,26.530000686645508,26.729999542236328,25.75,26.670000076293945,2763300
2025-12-24,26.6299991607666,26.969999313354492,26.399999618530273,26.600000381469727,1223400
2025-12-26,26.489999771118164,26.75,26.270000457763672,26.6200008392334,1811700
2025-12-29,26.829999923706055,26.854999542236328,26.0,26.139999389648438,2600600
2025-12-30,26.329999923706055,26.829999923706055,26.290000915527344,26.770000457763672,1876200
2025-12-31,25.170000076293945,26.290000915527344,25.049999237060547,26.290000915527344,5005200
2026-01-02,26.399999618530273,26.469999313354492,25.260000228881836,25.260000228881836,2744100
2026-01-05,27.81999969482422,27.8799991607666,26.469999313354492,26.510000228881836,3308500
2026-01-06,27.0,27.950000762939453,26.5,27.93000030517578,3270600
2026-01-07,27.229999542236328,27.424999237060547,26.350000381469727,26.809999465942383,3387100
2026-01-08,27.700000762939453,27.829999923706055,26.579999923706055,27.049999237060547,2778700
2026-01-09,27.760000228881836,28.59000015258789,27.0,28.0,4004000
2026-01-12,27.93000030517578,28.06999969482422,26.709999084472656,27.610000610351562,3609300
2026-01-13,26.719999313354492,27.579999923706055,25.959999084472656,27.579999923706055,4777200
2026-01-14,25.690000534057617,26.739999771118164,25.049999237060547,26.719999313354492,3844800
2026-01-15,25.84000015258789,26.760000228881836,25.18000030517578,25.899999618530273,2194700
2026-01-16,26.06999969482422,26.399999618530273,25.520000457763672,26.040000915527344,1447300
2026-01-20,25.670000076293945,26.399999618530273,24.770000457763672,25.18000030517578,3369100
2026-01-21,26.3799991607666,26.551000595092773,25.469999313354492,25.920000076293945,2185400
2026-01-22,27.0,27.540000915527344,26.760000228881836,26.799999237060547,2263400
2026-01-23,26.459999084472656,27.290000915527344,26.3700008392334,26.940000534057617,1616600
2026-01-26,26.889999389648438,27.142000198364258,25.8799991607666,26.290000915527344,2125000
2026-01-27,26.6200008392334,27.09000015258789,26.172000885009766,26.979999542236328,2092000
2026-01-28,26.219999313354492,27.739999771118164,26.170000076293945,26.989999771118164,2671800
2026-01-29,24.8799991607666,26.28499984741211,24.540000915527344,26.18000030517578,4227100
2026-01-30,25.420000076293945,25.860000610351562,24.770000457763672,24.809999465942383,3233500
2026-02-02,24.030000686645508,25.81999969482422,23.93000030517578,25.420000076293945,3718100
2026-02-03,21.860000610351562,23.815000534057617,21.645000457763672,23.6299991607666,5076400
2026-02-04,21.729999542236328,22.139999389648438,20.899999618530273,21.600000381469727,3699600
2026-02-05,20.770000457763672,21.979999542236328,20.530000686645508,21.489999771118164,2833500
2026-02-06,21.780000686645508,21.889999389648438,20.8700008392334,21.270000457763672,3145100
2026-02-09,22.399999618530273,22.690000534057617,21.450000762939453,21.59000015258789,3153900
2026-02-10,22.719999313354492,23.725000381469727,22.56999969482422,22.56999969482422,1988800
2026-02-11,20.639999389648438,22.861000061035156,20.459999084472656,22.729999542236328,2352000
2026-02-12,19.34000015258789,21.059999465942383,19.020000457763672,20.81999969482422,3549600
2026-02-13,19.690000534057617,20.110000610351562,19.020000457763672,19.670000076293945,3388200
2026-02-17,19.649999618530273,20.0,19.209999084472656,19.510000228881836,3410900
2026-02-18,20.59000015258789,20.969999313354492,19.969999313354492,20.010000228881836,3095500
2026-02-19,20.6200008392334,20.68000030517578,19.81999969482422,20.18000030517578,2149900
2026-02-20,20.90999984741211,21.09000015258789,20.190000534057617,20.239999771118164,2955500
2026-02-23,19.360000610351562,20.549999237060547,19.219999313354492,20.360000610351562,2396100
2026-02-24,20.43000030517578,20.610000610351562,19.059999465942383,19.299999237060547,3028100
2026-02-25,21.110000610351562,21.579999923706055,20.6299991607666,20.739999771118164,5531500
2026-02-26,23.969999313354492,24.639999389648438,22.260000228881836,22.75,10750400
2026-02-27,22.1299991607666,23.229999542236328,21.084999084472656,23.229999542236328,6432800
2026-03-02,22.6200008392334,23.0,21.260000228881836,21.299999237060547,3062900
2026-03-03,22.780000686645508,23.190000534057617,21.479999542236328,21.860000610351562,2497300
2026-03-04,22.520000457763672,23.489999771118164,22.3700008392334,23.25,2890700
2026-03-05,23.110000610351562,23.760000228881836,22.385000228881836,22.43000030517578,5040300
2026-03-06,22.229999542236328,22.975000381469727,21.950000762939453,22.770000457763672,3451800
2026-03-09,22.6299991607666,22.739999771118164,21.06999969482422,21.950000762939453,5666100
2026-03-10,22.309999465942383,22.860000610351562,21.75,22.59000015258789,5819500
2026-03-11,22.920000076293945,23.309999465942383,21.90999984741211,22.270000457763672,3986600
2026-03-12,21.6200008392334,23.190000534057617,21.600000381469727,22.709999084472656,4567900
2026-03-13,20.610000610351562,22.020000457763672,20.225000381469727,21.639999389648438,5358200
2026-03-16,20.350000381469727,21.5,20.049999237060547,21.0,4700600
2026-03-17,19.649999618530273,21.208999633789062,19.510000228881836,20.200000762939453,7447000
2026-03-18,18.829999923706055,20.020000457763672,18.790000915527344,19.450000762939453,10797100
2026-03-19,19.25,19.329999923706055,18.110000610351562,18.829999923706055,7714700
2026-03-20,19.149999618530273,19.280000686645508,18.700000762939453,19.1200008392334,7859900
2026-03-23,19.780000686645508,19.8799991607666,18.989999771118164,19.229999542236328,7854900
2026-03-24,18.530000686645508,19.5,17.84000015258789,19.5,9784100
2026-03-25,17.700000762939453,19.25,17.59000015258789,18.889999389648438,5505100
2026-03-26,17.75,18.75,17.5,17.639999389648438,4297000
2026-03-27,16.989999771118164,17.45800018310547,16.899999618530273,17.34000015258789,3387200
